,block_number,transaction_hash,log_index,sender,to,amount0In,amount1In,amount0Out,amount1Out,pre_swap_reserve0,pre_swap_reserve1,post_swap_reserve0,post_swap_reserve1,pair0,pair0_cost,pair1,pair1_cost
698,19092179,0x034c31da2e94281e6144b6c06fdbcd22500e62aca75dba2ea7a7667b606b2a51,55,0xDC3bfcB3521cD02AF66d394F817a0E6Fe62ded95,0xDC3bfcB3521cD02AF66d394F817a0E6Fe62ded95,146.156889128894091904,0,0,0.380790270660710004,331448476725634899042441,865756720207538168202,331594633614763793134345,865375929936877458198,UNI,383.1798668573449694836468958,ETH,0.002609740454793499378239326657
699,19092228,0x077990bd519bb89647014bb38111c760519ef185420f2bf9c1cf9ccf99ba32a1,424,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,56.013638960000000000,0,0,0.145846369244720794,331504490364594899042441,865610873838293447408,331560504003554899042441,865465027469048726614,UNI,383.1009844189369770295394689,ETH,0.002610277813607646864096639174
700,19092314,0xf250fa568b8bd39f705a0d7e38f32d1393dc930a12f293c093c5813b5bbe4cf8,16,0x5079FC00f00F30000E0c8C083801cFdE000008b6,0x5079FC00f00F30000E0c8C083801cFdE000008b6,72.746141909543327309,0,0,0.189340450192257002,331577236506504442369750,865421533388101190406,331649982648413985697059,865232192937908933404,UNI,383.3074928965500903007251934,ETH,0.002608871515772553715050075661
701,19092358,0xb92896f018779a37b00bd16aebecb5061da9df78de7604e228c09ef4e95b7284,126,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x8eff34316A6802E1024f2ab32c429Fb1DF6DBf56,129.014470910144667494,0,0,0.335589320672146179,331706250977414587037244,865085944067429044227,331835265448324731704738,864750354746756898048,UNI,383.7353331245559971973467616,ETH,0.002605962791743786871497629174
702,19092512,0x2fbe70c42a9be7384635fa12b367ebf7518798b7fcc2457047ef0d003eb0250e,61,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0,1.652121437322469888,630.381161933554712576,0,331075869815481032324668,866738065504751514115,330445488653547477612092,868390186942073984003,UNI,380.5265117252987364970929395,ETH,0.002627937789317286337022674870
703,19092659,0xb74238b994981c427f322ebdc163876134b33d956d3c4eddbe86f85f19c2deda,62,0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,0xA88800CD213dA5Ae406ce248380802BD53b47647,37.089260551446459085,0,0,0.096795500783765321,331112959076032478783753,866641270003967748794,331150048336583925242838,866544474503183983473,UNI,382.1500893262774658361954149,ETH,0.002616772906590127648430190083
704,19092681,0x8d90c035371a424700df43e50fce37e230b5583ed46acb371e333d4e810b2d10,14,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xD42cCae31Bf9E63190f050ee7E3C89d7992004A2,11.369455996593892251,0,0,0.029667651181827514,331124328532029072676004,866611602352785921280,331135697988025666568255,866581934701604093766,UNI,382.1170102075204442342254589,ETH,0.002616999435478988790864565280
705,19092702,0x1bc38e3e4a413171bcddee9f6a3f667e1c2fa353b7c4ee17a30cdd8897738269,269,0x1111111254EEB25477B68fb85Ed929f73A960582,0xa7Ca2C8673bcFA5a26d8ceeC2887f2CC2b0Db22A,7.629898544461522150,0,0,0.019908445607418491,331131958430573534198154,866591693907178502789,331139588329117995720304,866571785461571084298,UNI,382.1259748870541580733050225,ETH,0.002616938040643722977142553085
706,19092862,0x452bf2d3868ea119ce0fe9b4622b4c8538159f596bdb5da402a3423d77300a0c,60,0xE37e799D5077682FA0a244D46E5649F71457BD09,0x26aAd2da94C59524ac0D93F6D6Cbf9071d7086f2,16.770636610000000000,0,0,0.043755857819099335,331148729067183534198154,866547938049359403454,331165499703793534198154,866504182191540304119,UNI,382.1856910906283089314909561,ETH,0.002616529146202044461705791200
707,19092865,0x1d2d374f507be5aa4918dbdf1c3498e6aa65d2e6ab819cbbfdbc91b2f8b23dc4,164,0xE37e799D5077682FA0a244D46E5649F71457BD09,0x1111111254fb6c44bAC0beD2854e76F90643097d,0,0.927025127622217253,352.820816115943625677,0,330795908251067590572477,867474963176981620707,330443087434951646946800,868401988304603837960,UNI,380.5185753663247354002441236,ETH,0.002627992599408061239554579470
708,19092946,0x59c239584a585ee5bb6cd8b3727f8bfcacfe87dbb08fcbd663635eb157396733,43,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0E8d2aad60Caf0DF59fA897934Cf8929A14B3b39,49.535800992349450254,0,0,0.129493012384459986,330845444052059940022731,867345470164597160721,330894979853052289472985,867215977152212700735,UNI,381.5600595132647127439438867,ETH,0.002620819383652590041914720706
709,19092954,0xd0ca119990e8c002aa7a3c253a015a3586e271e7f1cbebcdf3ea3cfef4674e8f,62,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0,1.509967577533521250,573.248173556925105512,0,330272195878503014917219,868855437742130681971,329698947704946089811707,870365405319664203221,UNI,378.8052072035832181025252963,ETH,0.002639879233398618225072819087
710,19092972,0xf94d771d0f4c8e7063e53c16b10e31f8d7b6e21697b7f81f3fa9f6d314ee80db,308,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x69c66BeAfB06674Db41b22CFC50c34A93b8d82a2,21.045542554087046000,0,0,0.055195440550054822,330293241421057101963219,868800242301580627149,330314286963611189009219,868745046861030572327,UNI,380.2200520821503481180407649,ETH,0.002630055922942065113284436546
711,19093011,0xd9f6c3da366cd176205835b037e2707318ca48e047f42f4585742533a39e4f7c,401,0x1111111254EEB25477B68fb85Ed929f73A960582,0xa7Ca2C8673bcFA5a26d8ceeC2887f2CC2b0Db22A,2.958011013714389856,0,0,0.007757312971307949,330296199432070816353075,868792484988609319200,330299157443084530742931,868784727675638011251,UNI,380.1852713580413921061737793,ETH,0.002630296529973263926777253655
712,19093015,0xf051b9218252c7e3c57dfe2d72b7830a8a9256e597c39083d5fb077a978a6b56,197,0xE37e799D5077682FA0a244D46E5649F71457BD09,0xE37e799D5077682FA0a244D46E5649F71457BD09,5.807605746799601562,0,0,0.015229903464323277,330302007037817615954637,868777255085144995923,330307814643564415556199,868762025181680672646,UNI,380.2051713465358759005064436,ETH,0.002630158859908182563156776568
713,19093269,0xedb5dcbe861e9e3e8d46468a5d749b1d33230d7cdbf5ed35eb7b7e6f958009f6,104,0x00000000000747D525E898424E8774F7Eb317d00,0x00000000000747D525E898424E8774F7Eb317d00,56.953974050296740441,0,0,0.149328178213424956,330358961011867912695078,868627926906931570967,330415914985918209435519,868478598728718146011,UNI,380.4537215650243102636241075,ETH,0.002628440578492507831375237413
714,19093276,0x2af0380cae05b654aee9afd7e17ca54286d6e95a7fdc2ea9246c2fa5e123e4a3,111,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x4e34dA137f0B317c633838458E0c923a5E088752,52.873991781594798841,0,0,0.138584819072922109,330411835003649507493919,868489342087858648858,330464708995431102292760,868350757268785726749,UNI,380.5659248053611285307438532,ETH,0.002627665628527950505645595901
715,19093339,0x08080ea05280bd0c6ccf7421b401dee23bea50aa3e573ccd2c5885d382995244,52,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,1.715549230000000000,0,0,0.004495779407558663,330413550552879507493919,868484846308451090195,330415266102109507493919,868480350529043531532,UNI,380.4522070082918149145329285,ETH,0.002628451042152070813053698070
716,19093640,0x907b08ac316af9d7e96b748ab51d58715375ab64876ebab65ca10ca6b4c4bf07,69,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,498.785823844323845888,0,0,1.305150250588520451,330912336376723831339807,867179696057862569744,331411122200568155185695,865874545807274049293,UNI,382.7472741926905973339399924,ETH,0.002612690063199664202111619154
717,19093860,0xac11db24d91aafe4a0c9595bd57e0d99341c7eb3cc5cac3877a5a4bba24c031a,34,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0x132BC4EA9E5282889fDcfE7Bc7A91Ea901a686D6,168.421052631578960000,0,0,0.439812288188091067,331080757429355410299807,866739883769674478677,331249178481986989259807,866300071481486387610,UNI,382.3723319282515866695124371,ETH,0.002615251984779171157099604008
718,19093985,0xaccca0cfbc924573243918616e66bde16c3cf0a30d9121bd738f5fb3b493316d,171,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x09d1EE7F75F3dABf5F089903BEdE67B8b4ef9234,0,0.026258674559556497,10.000000000000000350,0,331070757429355410299457,866766142444234035174,331060757429355410299107,866792401118793591671,UNI,381.9377707996123176799814459,ETH,0.002618227565989174068188595122
719,19094032,0x3c2db344d63c02a16fd75e524caedcd41b56721b960b15b75b48d07f0c481804,300,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xfF43796AcF6fa0B12f4ACB743644d3159CA7A1AF,30.000000000000000000,0,0,0.078299374996090780,331100757429355410299457,866687843069237944394,331130757429355410299457,866609543694241853614,UNI,382.0991354627699942504287395,ETH,0.002617121859720709736818367267
720,19094300,0xd6b58d3505cadca8f428d95504867139d08a617cd7edb236eda678b9e29399ba,242,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,11.554117405813359553,0,0,0.030152224338149218,331112311546761223659010,866657690844899795176,331123865664167037018563,866627538620561645958,UNI,382.0832490405593678480282199,ETH,0.002617230675542770989909367517
721,19094657,0xc8255b55729f0f2cc5730d8a1a2052681004f2efc2f3e8f07acb4d0eb5d63657,247,0x1111111254EEB25477B68fb85Ed929f73A960582,0xa7Ca2C8673bcFA5a26d8ceeC2887f2CC2b0Db22A,9.500000000000000000,0,0,0.024790118739117360,331121811546761223659010,866632900726160677816,331131311546761223659010,866608110607421560456,UNI,382.1004067394028869017733973,ETH,0.002617113152360531592306191398
722,19094729,0xa0f12557fe6eae2f5bb75c2d71248e72433590719dcb0ff64feb0f40ceef32a3,249,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xE4b8583cCB95b25737C016ac88E539D0605949e8,14.276116896204233000,0,0,0.037250659755894502,331136087663657427892010,866595650066404783314,331150363780553632125010,866558399406648888812,UNI,382.1443124979221072461202826,ETH,0.002616812464022835497930523769
723,19094748,0x9d984d2a3d9ca362f88095b52d69625d3c064f046314b94e35e3680351550487,196,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x6e7807AA3aA2436347b75C753Ce6edb5651542A2,0,0.000262491330519114,0.100000000000000111,0,331135987663657427891899,866595912557735302428,331135887663657427891788,866596175049065821542,UNI,382.1109499414866909754303020,ETH,0.002617040940996670535901912407
724,19094751,0xcc1b1832fc0aef5eb57dc348a399b06bb729271897022392d5ad4a2967c14128,171,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x65B4Fd4A7b5253D4165296B124A7CA993c276975,0,0.000262491489297587,0.100000000000000275,0,331135887663657427891624,866596175049224600015,331135787663657427891349,866596437540713897602,UNI,382.1107188062958211886750991,ETH,0.002617042524020196546827698895
725,19094785,0x26693e9c0905e03bf3a49e14973ed9ece4a3d8244705c2a0feb5478baee34bdd,93,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x23cCAD02fcAAb957aB1f2505f50622b6183BaE26,0,0.000262491648076203,0.100000000000000061,0,331135787663657427891563,866596437540872676218,331135687663657427891502,866596700032520752421,UNI,382.1104876711749621530755266,ETH,0.002617044107045158173062747231
726,19094788,0xd939b62bd9d19a44cbbb5dd08b8168d895674fa4d694cf3d21d0dd1350c32149,173,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xC8a561Fb443D54f1ebDd81ae1D0F65E03959E100,0,0.000262491806854964,0.100000000000000230,0,331135687663657427891333,866596700032679531182,331135587663657427891103,866596962524486386146,UNI,382.1102565361241138659222390,ETH,0.002617045690071555416360654770
727,19094795,0x2ac9e5a64482b6c887388f3216cb52e3b30a741e6d71fd795b9cb1fc6e286c14,278,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x79c23CbdB8d6e98f70766657e7537a9412dC5dcD,0,0.000262491965633868,0.100000000000000021,0,331135587663657427891312,866596962524645165050,331135487663657427891291,866597225016610798918,UNI,382.1100254011432763297860050,ETH,0.002617047273099388278438858408
728,19094797,0x038955fcb065f83da63deffbe321b70ae0b725da69a6990fdb38b90dd31f8e34,187,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xdCD1293d678b974eB6B255288Fd13521fCE12910,0,0.000262492124412917,0.100000000000000195,0,331135487663657427891117,866597225016769577967,331135387663657427890922,866597487508893990884,UNI,382.1097942662324495419576359,ETH,0.002617048856128656761050959715
729,19094846,0x30f2603600c5f5ca8a8d04fe7559ed0407b30ca4bd7a98a63b9936b1cbe925f7,281,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,10.028755851695382000,0,0,0.026166200878715562,331145516419509123273117,866571058815890862405,331155545175360818655117,866544892615012146843,UNI,382.1562483347141857450563392,ETH,0.002616730733456811370088967716
730,19095061,0x1f9f40571fa6018b0a32d5de205f7eb08ff4513c066e4c5f9fd81543a394827f,125,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x14bf2562Be9224C9d9a713f52FA1a67AD2bB7fba,0,0.000262476408098181,0.100000000000000196,0,331145416419509123272921,866571321292298960586,331145316419509123272725,866571583768707058767,UNI,382.1326738864007261945268642,ETH,0.002616892164257268012331388780
731,19095065,0xe4da21b631d1223d97a8b46b193339c12af6459976084d8e6583f3bfe5a89b8f,208,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x82624C9CF4E62f146eefcAc9007Ea98E1a065Bb7,0,0.000262476566863106,0.100000000000000016,0,331145316419509123272905,866571583768865823692,331145216419509123272889,866571846245432686798,UNI,382.1324427446507777929661220,ETH,0.002616893747145729217584680024
732,19095066,0xfb2a7bbfd01e8705754867b1be14d1b59de20d9f775cf0ac2e716493158ee292,273,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x0eb2551f6bFC375a5BD6DF302D9f94E489B1B4C9,0,0.000262476725628176,0.100000000000000226,0,331145216419509123272679,866571846245591451868,331145116419509123272453,866572108722317080044,UNI,382.1322116029708401330627250,ETH,0.002616895330035625874805226018
733,19095067,0xf256f1dec57af4326650cbb3223481ebacc9116ff6cb81e543cc5148e75d6fe5,265,0x1111111254EEB25477B68fb85Ed929f73A960582,0xa7Ca2C8673bcFA5a26d8ceeC2887f2CC2b0Db22A,35.004470000000000000,0,0,0.091318545650484104,331180220889509123272679,866480527699940967764,331215225359509123272679,866389209154290483660,UNI,382.2938026696092281991526894,ETH,0.002615789199345804233295878724
734,19095080,0x31838d3927f9eb205ca4c3085636d22ed0b899c7b2688c6f38bb6a54ead24f93,169,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x22d6307C8648d3281C4D73F7d036b9c8Df058024,0,0.397455518420214049,151.387739930210145673,0,331028833149578913127006,866877983218361181813,330877445409648702981333,867275438736781395862,UNI,381.5136813877536795502024983,ETH,0.002621137979541142860940125655
735,19095081,0x5d015b3efcbf7890c6e3c681a875e2c50ae425da5a804990a0c86c372be42e76,205,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x87FFe939CdF302E510D98530EdC87440E5538970,0,0.000262661924925144,0.100000000000000351,0,331028733149578913126655,866878245880286106957,331028633149578913126304,866878508542211032101,UNI,381.8627753342902158918746856,ETH,0.002618741769539018953852549285
736,19095394,0x9d5e6c2e3caab442f7513af99087eb7e6963d99f3f5bd5b7d15b1f89cbb31acf,20,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,5.318004194245737067,0,0,0.013884469487482469,331034051153773158863722,866864361410798624488,331039369157967404600789,866850476941311142019,UNI,381.8875088193323407153234810,ETH,0.002618572163021680039713315963
737,19095485,0x22b0d1f0e7e8a51f97d346a42492d9cd04f4ec0e112707471c9fa52504a1a7a2,177,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,6.600000000000000000,0,0,0.017230938835600193,331040651153773158863722,866847130471963024295,331047251153773158863722,866829899533127424102,UNI,381.9056672273008135415914129,ETH,0.002618447658187865321929939675
738,19095512,0x4443f3560f5a954d9ee9873f1f75bf8a6724b077d2bfec583298bbeac5857533,170,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,11.150000000000000000,0,0,0.029108285797980562,331051801153773158863722,866818022186165043733,331062951153773158863722,866788913900367063171,UNI,381.9418382545524179453106811,ETH,0.002618199683412349657079828634
739,19095564,0x01d5c09661325489b665e767a6e28876cc79955040a3226a39fae9cefb7eb4e5,750,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xBF752E2E91d1dBd6F261F9aae834E58e84eE80Dd,0,0.002757576030147305,1.050000000000000145,0,331050751153773158863577,866820779762195191038,331049701153773158863432,866823537338225338343,UNI,381.9112966986740708686006797,ETH,0.002618409061591583511943505801
740,19095660,0x0b23d7685f4fd3d2b9aa9af588472af31590e7d6a97fe260bf0dde33106fca4f,272,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0x9Ec9367b8c4Dd45ec8E7b800b1F719251053AD60,37.559100000000000000,0,0,0.098038340121204305,331088310253773158863577,866722741422073986733,331125869353773158863577,866624703081952782428,UNI,382.0868112531291201288789101,ETH,0.002617206274983170980004670255
741,19095668,0x0b4ca4d320caab41c0baff3079ccb5765e57b70030dd6c50ae84525e260553b5,155,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x88C70211C4763b453fd5a297eE87970F68d9BE49,0,0.000262567710567712,0.100000000000000236,0,331088210253773158863341,866723003989784554445,331088110253773158863105,866723266557495122157,UNI,381.9997951235453928806326612,ETH,0.002617802451115405880500705515
742,19095669,0x5e8d6ebe68f722746a6b0ee122b144ba7aa1557154d526003cfab877097983d1,249,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x1073b41231F0D25Cc6f5443913348A809F00740d,0,0.000262567869415305,0.100000000000000162,0,331088110253773158863179,866723266557653969750,331088010253773158863017,866723529125523385055,UNI,381.9995640222469147914529224,ETH,0.002617804034828065763699296690
743,19095678,0xbba6f4962765c4af7a444b253d584c5ee529a3d6800cb53052960fdf20868655,115,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xF87AF05560F3Ba1f67058FDBC03a1aDbB2bc30CD,0,0.000262568028263042,0.100000000000000060,0,331088010253773158863119,866723529125682232792,331087910253773158863059,866723791693710495834,UNI,381.9993329210184472877381225,ETH,0.002617805618542162094433141548
744,19095680,0x20fa934b54ef38be569c29070f340e9be01653932d7ff8a0c87099e6ffba7ddb,232,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xA1D41C03201AA0ba364AfF7107dD778A1228ca48,0,0.000262568187110924,0.100000000000000308,0,331087910253773158862811,866723791693869343716,331087810253773158862503,866724054262056454640,UNI,381.9991018198599903677371795,ETH,0.002617807202257694874450537688
745,19095685,0x6cd7cd12519eae1e167c4d10a338aca36603cb07db6477af6edbdae5d8949917,1078,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xF57f793C3AfDB0E4eF686683CCA5F4470aF7a7FB,0,0.000525136850527437,0.200000000000000180,0,331087710253773158862631,866724316830719871153,331087510253773158862451,866724841967570398590,UNI,381.9984085170149247780671587,ETH,0.002617811953411471154151624611
746,19095699,0x92633e1de8187d5eea8fd7c04569e11d47329c0281c788a9af6c7ba2a00508a4,183,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0xa3FB9800e6Faa51db14911c15252Cf98c78Cd6e6,0,0.000262568663655432,0.100000000000000144,0,331087610253773158862487,866724579399383526585,331087510253773158862343,866724841968047182017,UNI,381.9984085168047882945948149,ETH,0.002617811953412911206743512710
